OBJECTID,record_id,date_opened,record_status,date_closed,Full,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,Address,description,planner_id,module,City,State,Zip,address,record_name
"22,058",2017-007333PRJ,06/12/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,LEGALIZATION OF UNAUTHORIZED DWELLING (ADU) UNDER ORDINANCE 43-14 TO COMPLY WITH NOV #201621245,MCHANDLE,Planning,,,,524 RAMSELL ST 94132,524 RAMSELL ST
266,2018-016941PRJ,12/17/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Project proposes to revitalize the pedestrian realm by redesigning the plaza, updating the glazing at the lobby entrance, and incorporating minor interior alterations in the lobby.",CASBAGH,Planning,,,,101 CALIFORNIA ST 94111,101 CALIFORNIA ST
"2,634",2018-014114PRJ,10/16/2018 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REMOVE & REPLACE (E) DOUBLE HUNG WOOD WINDOWS WITH FLOOR-TO-CEILING WINDOWS AND PATIO DOORS PER PLANS & ELEVATIONS. REMOVE & REPLACE (E) FRONT PORCH AND STAIR WOOD GUARD BALUSTRADE WITH GLASS GUARD PER PLANS & ELEVATIONS.,EGORDON,Planning,,,,1868 GREENWICH ST 94123,1868 GREENWICH ST
"29,447",2016-015686PRJ,12/07/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"TO ERECT ONE LED, ELECTRIC, WALL, PROJECTING, DOUBLE FACED, 2 NON-ILLUMINATED CHANEL LETTERS. N/A FOR MAHER",FMCMILLE,Planning,,,,222 BATTERY ST 94111,222 BATTERY ST
"1,444",2018-014598PRJ,11/14/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,LEGALIZE DWELLING UNIT AT FIRST FLOOR PER ORDINANCE NO 43-14.,MCHANDLE,Planning,,,,1264 17TH AVE 94122,1264 17TH AVE
"2,423",2018-014325PIC,10/19/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalization Intake,DWEISSGL,Planning,,,,2443 24TH ST 94110,2443 24TH ST
"5,343",2018-010353PRJ,07/27/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"The proposed project would merge five lots, and re-subdivide into 3 parcels rotated 90 degrees. Variances would be required for the lot frontage and lot width. We would then build three duplexes, with access via a private driveway easement. Each building would be three stories over basement (by segment), with the height controlled by Section 242(3)(1)(a). Unit A will be located on the upper two levels, and feature two bedrooms. Unit B will be located on the lower three levels. A two car garage will be provided in each building, along with four bicycles. Private decks will provide open space for each unit, with access to the rear yard.",XLIANG,Planning,,,,120 BACHE ST 94110,120 BACHE ST
"41,550",2016-001557PRJ,02/05/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"As part of the campus consolidation and expansion efforts, the California College of the Arts (CCA) is proposing to construct a new student housing building with ground floor retail sales and service use (food hall) at 188 Hooper Street, minor renovations at 1111 8th Street (current CCA headquarters), and to construct a new institutional building at 1140 7th Street. 188 Hooper Street: The Project includes demolition of the three existing buildings on the project site used as studios, and new construction of a five-story, 56-ft tall, student housing residential building (approximately 133,634 gross square feet) with 280 group housing units (520 student beds), approximately 8,000 square feet of retail sales and service use, 167 Class 1 bicycle parking spaces, and 27 Class 2 bicycle parking spaces. The Project includes a group housing unit mix consisting of 17 four-bedroom, 7 three-bedroom units, 161 two-bedroom units, and 95 one-bedroom units. The Project includes 10,999 square feet of public open space, 10,599 square feet of common open space via ground floor courtyards (mid-block alley) and a 400-sq. ft roof deck. 1140 7th Street: The Project includes converting a surface parking lot to allow new construction of a two-to-four-story, 58-ft tall, institutional building with approximately 96,500 gross square feet of arts education space, including: studios, design labs, classrooms, and fabrication shops. Seven Class 1 bicycle parking spaces and 61 Class 2 spaces would be provided. A new off-street freight loading space would be provided from Irwin Street. No new vehicle parking is proposed. 1111 8th Street: The Project includes minor renovations including a new HVAC system.",EPURL,Planning,,,,184 HOOPER ST 94107,184-188 HOOPER ST
"18,554",2017-015572PRJ,08/31/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Demo 280 sq. ft. garage and construct three single-family homes, each with three floors over basement totaling 10,113 sq. ft. on two downsloping lots. Lot 037 will remain and Lot 039 will be subdivided into two parcels.",XLIANG,Planning,,,,938 JAMESTOWN AVE 94124,968 Jamestown Avenue
"3,221",2018-013408PRJ,10/01/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REMOVE 4 OF 5 (E) VEHICLE PARKING SPACES TO CREATE 4 ADUs AT THE GROUND FLOOR PER ORDINANCE #162-17. SCOPE INCLUDE INFILL OF 4 GARAGE SPACES WITH STUCCO MATERIAL AND ALUMINUM CLAD WOOD WINDOWS. REFER TO BLDG PERMIT #201809211100 FOR SEISMIC PER AB-094.,MCHANDLE,Planning,,,,691 15TH AVE 94118,691 15TH AVE
"59,063",2014-002269PRJ,12/02/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Install two new signs for existing ground floor retail tenant dba Carl's Jr.  Signs are illuminated, individual letters mounted on a raceway.",RSALGADO,Planning,,,,25 CYRIL MAGNIN ST 94102,1 Hallidie Plaza
"64,814",2014.0612,04/23/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,3 Units Condo. Conversion,,Planning,,,,"567 PAGE ST, SAN FRANCISCO, CA 94117",567 PAGE ST
"1,310",2018-015717PIC,11/16/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,ADU WAIVER INTAKE. ADD (5) (N) DWELLING UNITS ON GROUND LVL IN (E) CARPORT. ALL WORK WITHIN (E) ENVELOPE IN ACCORDING WITH PLANNING ORD 30-13 & ADU ORD 162-16. CONSOLIDATE EGRESS STAIRWELL FROM 4 TO 2 DUE TO MERGED LOTS. ADD (14)(N) BICYCLE PARKING SPACE. VOLUNTARY SOFT STORY UPGRADE IN ACCORDANCE W/ AB-107.,DWEISSGL,Planning,,,,4326 IRVING ST 94122,4326-4336 IRVING ST
"66,533",2014.0146,01/24/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Demolition of a single-family home on lots 19 & 18. New construction of a single-family home on lots 19 &18 (1525 Shotwell) and a greenhouse on lot 17 (1551 Shotwell).6/28/18 - REF PA# 201312305280THE WORK WILL INCLUDE ALL STRUCTURAL RETAINING WALLS FOR ADDITON OF A LAP POOL, HOT TUB & POOL EQUIP. ROOM THE LAP POOL DRAWINGS WILL BE SUBMITTED SEPERATLEY BY THE POOL CONTRACTOR.",RSUCRE,Planning,,,,"1551 SHOTWELL ST, SAN FRANCISCO, CA 94110",1525-1551 SHOTWELL ST
"7,557",2018-008226PRJ,06/08/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REMOVE WET BAR & ALL UNPERMITTED WORK CITED IN NOV 201648333. REMOVE UNPERMITTED ELECTRICAL & PLUMBING WORK & REPLACE PER APPLICABLE CODES. REMOVE STREET LEVEL TO ORIGINAL PLAN.,BHICKS,Planning,,,,1851 14TH AVE 94122,1851 14TH AVE
"17,812",2017-012024PRL,09/19/2017 12:00:00 AM +0000,Open,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,permit revision to #201708175121 to allow hardy plank on the secondary faade per historic preservation (Justin Greving). pimary faade still requires wood siding and windows.,LFISHER,Planning,,,,74 GLADYS ST 94110,74 GLADYS ST
"16,977",2017-012971PRJ,10/10/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Variance from the rear yard requirement to permit the conversion of an existing garage into two(2) accessory dwelling units.,DWEISSGL,Planning,,,,717 UNION ST 94133,717 UNION ST
"55,045",2015-003698PRJ,03/24/2015 12:00:00 AM +0000,Complete,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"REVISION TO PA# 200011024683 FOR STAIR LOCATION, ADJUSTED & DOOR LOCATIONS ON GROUND FLOOR FOR 500 PINE STREET SITE PERMIT.",CALEXAND,Planning,,,,500 PINE ST 94108,500 PINE ST
"1,820",2018-015127PRJ,11/05/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use Authorization to permit a change of use to permit commercial cannabis retail.,,Planning,,,,4526 03RD ST 94124,4526 03RD ST
"7,893",2018-007851PRJ,06/01/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"INSTALL 1 ELECTRICAL SINGLE FACED ""T-MOBILE"" WALL SIGN;INSTALL 2 PROJECTING DOUBLE-FACED NON-ILLUMINATED ""T-MOBILE"" BLADE SIGNS",JVIMR,Planning,,,,50 POWELL ST 94102,50 POWELL ST
608,2018-016396PRJ,12/07/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Legalize 5th unit at rear of first floor,MBOUDREA,Planning,,,,370 BARTLETT ST 94110,370 Bartlett St
"62,257",2014.1244,08/14/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Modification to an existing Verizon Wireless macro WTS facility and removal of two (6-foot) microwave dishes.,,Planning,,,,"274 BRANNAN ST, SAN FRANCISCO, CA 94105",274 BRANNAN ST
"25,324",2016-008652PRJ,03/31/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"The project includes the demolition of the existing building and construction of a 55-foot-tall, five-story, mixed-use building approximately 35,100 square feet (sf) in size. The project would include 24 dwelling units, approximately 2,700 sf of ground floor retail space, and approximately 7,900 sf of private and common open space. The project includes eight 1-bedroom and sixteen 2-bedroom units. 24 Class 1 bicycle spaces would be provided on the ground floor and four Class 2 bicycle spaces would be provided on the sidewalk in front of the project site. The project would remove the three existing curb cuts on 15th Street. The project proposes five street trees along 15th Street. (Updated 10/18/18 kjd)The PPA was submitted on 7/1/16 and the 90 day deadline is 9/29/16.",KDURANDE,Planning,,,,1721 15TH ST 94103,1721 15TH ST
"17,536",2017-012339PRJ,09/25/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Create 3 new Accessory Dwelling Units at first floor of an existing 6 unit building per ordinance 162-16. At 23rd Avenue building facade (west elevation): 6 new wood casement windows in (e) garage door openings, infill rest of both existing garage door openings with new painted stucco to match existing building finish; enlarge 2 existing opening for 2 new wood casement windows. At Santiago street building facade (north elevation), infill (e) opening, two new openings for four new wood casement windows.",DGANETSO,Planning,,,,2300 22ND AVE 94116,2300 22ND AVE
"27,173",2017-001744PRJ,02/08/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,LEGALIZATION OF EXISTING RESIDENTIAL UNIT PER ORDINANCE 43-14.,GPANTOJA,Planning,,,,538 36TH AVE 94121,538 36TH AVE
"61,156",2014.1535,10/08/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,2 Unit Condo Conversion (DPW Lottery Bypass),TKENNEDY,Planning,,,,"1595 DOLORES ST, SAN FRANCISCO, CA 94110",1595 - 1599 DOLORES ST
"13,364",2018-001122PRJ,01/16/2018 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Demolition of the existing, one-story PDR building and construction of a 6 story 100% PDR building. The project will provide 137,475 square feet of total PDR space and a below-grade parking garage that will accommodate 61 parking spaces as well as 12 bike parking spaces. The proposal also includes 8,163 square feet of exterior open space including a terrace and roof deck.",VBYRD,Planning,,,,300 KANSAS ST 94103,300 KANSAS STREET
"1,228",2018-015738PIC,11/19/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalization intake,DWEISSGL,Planning,,,,1542 42ND AVE 94122,1542 42ND AVE
"66,314",2014.0218,02/10/2014 12:00:00 AM +0000,Pending,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Statement of Eligibility for Transferable Development Rights,,Planning,,,,420 TAYLOR ST 94102,420 TAYLOR ST
"53,404",2015-006224PRJ,05/18/2015 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Replace existing headworks facility with new headworks facility; modify the Bruce Flynn Pumping Stations; and replace the Southeast Lift Station.,VBYRD,Planning,,,,1800 JERROLD AVE 94124,SFPUC - Southeast Wastewater Treatment Plant Headworks Project
"6,713",2018-009206PRJ,07/02/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Add 2 new ADU's (unit 110 - studio 373 square feet, unit 108 - studio 348 square feet) to ground floor of (e) building per ordinance # 162-16. Unit 108 already existing (installed without permit, legalizing through the ADU program). No work at front facade of building/ no work visible from public right of way.",DGANETSO,Planning,,,,930 SUTTER ST 94109,930 SUTTER ST
"15,542",2017-014661PRJ,11/14/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Add one new one bedroom ADU (1600 square feet) at first floor of existing building per ordinance # 162-16. At front facade of building, infill (e) garage door opening with stucco finish, two new double hung wood windows.",DGANETSO,Planning,,,,464 FILBERT ST 94133,464 FILBERT ST
"2,277",2018-014495PRL,10/24/2018 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,ATT is requesting approval for modifications of existing Macro WTS facility,AWOODS,Planning,,,,2270 FOLSOM ST 94110,2270 Folsom Street - ATT Mobility WTS Facility
"2,346",2018-014740PRJ,10/22/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Variance from the rear yard requirement to permit a deck within the required rear yard.,CASBAGH,Planning,,,,873 UNION ST 94133,873 UNION ST
"6,948",2018-009100PRJ,06/26/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Convert an existing carport to a garage, replace an existing deck above the garage, revise the exterior rear stair from the second floor to the ground floor.",LAJELLO,Planning,,,,160 CENTRAL AVE 94117,160 CENTRAL AVE
"12,096",2018-002409PRJ,02/15/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,INFILL SW & NW CORNERS ON 4TH FLOOR. INFILL EAST LIGHTWELL ON 3RD & 4TH FLOORS.,MDITO,Planning,,,,1973 BROADWAY 94109,1973 BROADWAY
"18,829",2017-010956ZAD,08/25/2017 12:00:00 AM +0000,Under Review,,,Zoning Administrator Determination Letter (ZAD),ZAD,Planning,Letters,Research,Planning/Research/Letters/ZAD,,Request for Letter of Determination,CTOWNES,Planning,,,,55 TRUMBULL ST 94112,55 Trumbull Street - ZAD Request
"42,085",2016-000892PRJ,01/21/2016 12:00:00 AM +0000,Pending Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"The proposed project (Project) is to legalize the existing event and performance art venue (d.b.a. San Francisco Institute of Possibilities and d.b.a. Chez Poulet) on the first floor, and one hotel room on the second floor in an existing two-story building.  The event space is approximately 2,750 square feet in size, and the hotel space measures approximately 500 square feet. In total, the existing commercial space is approximately 3,250 square feet in size.  No other changes to the site are included in the present proposal.",JDISALVO,Planning,,,,3359 CESAR CHAVEZ ST 94110,3359 CESAR CHAVEZ ST
"1,907",2018-014933PRL,11/01/2018 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,ATT Mobility is requesting approval for modification of existing Macro WTS facility,AWOODS,Planning,,,,1770 YOSEMITE AVE 94124,1770 Yosemite - ATT Mobility PROW WTS Facility Installation
"14,981",2017-015284PRJ,11/30/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,UNIT LEGALIZATION PER ORD 43-14. TO ABATE NOV #201629671.,MCHANDLE,Planning,,,,44 RICE ST 94112,44 RICE ST
"4,633",2018-011738PRJ,08/28/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"T.I. TO AN EXTG VACANT RETAIL SPACE. NEW CAFE COUNTER AND WORK AREA, OFFICE/STORAGE SPACE, AND ACCESSIBLE RESTROOM. NEW DISPLAY SHELVING, NEW SEATING AREA, NEW STOREFRONT AND NEW BULK HEAD AT STORE FACADE, NEW MECH, ELECT, AND PLUMBING.",RSUCRE,Planning,,,,539 VALENCIA ST 94103,539 VALENCIA ST
"1,220",2018-015862TDT,11/20/2018 12:00:00 AM +0000,Under Review,,,Certificate of Transfer-TDR (TDT),TDT,Planning,Letters,Research,Planning/Research/Letters/TDT,,Certificate of Transfer for Transferable Development Rights (from a second party).,APERRY,Planning,,,,235 FRONT ST 94111,235 FRONT ST
